"Record ID","Record","Associated company > Domains","Series","Associated company > Description","Lead Investors > Name","New Investors > Name","Investors > Name","Access","Deal stage","""Deal stage"" Changed At","""Deal stage"" Previous Values","Source","Deal Size","Post Valuation","Deal Date","Investors > Team","Associated company > Team > Name","Investors > Domains"
"466b6b0c-24d9-4a19-85ba-063cb97f7cf7","xAI","x.ai","Series E","Developer of an artificial intelligence platform (AI) designed to assist users in exploring information and understanding complex topics. The company's platform offers an AI model with native tool use and real-time search integration, supporting various languages and accessible via applications and an application programming interface for integration into third-party applications, enabling individuals, developers, and enterprises to access intelligent interactions and improve productivity across digital experiences.","Nvidia (NAS: NVDA),Valor","Acquinox Capital,Adapt Ventures,Aexodus,Align Ventures,ambarone.vc,Amity Ventures,Arrow Fund,Ausr,Auxilium Partners,Baron Capital,BFA Global Investors,Black Box VC,[Black Forest Ventures],Chaifetz Group,Cisco Investments,Coatue Management,Deepwater,Denver Ventures,Dragon Capital,Drover Ventures,Edgewood Ventures,Emirates International Investment Company LLC (EIIC),Etna Labs | We Connect Top Founders X Top Researchers,Everybody Ventures,Goanna Capital,HAM Ventures USA,HUMAIN,Human Capital,Inertia Ventures,Interlagos,Interval Capital,JPMorgan Chase & Co.,Korea Investment Management Co.,KORU,M31 Capital,Malex Enterprises,Ovtr,Pari Passu Venture Partners,R3D3,Rhone VC,StepStone Group,Sunway,Team Ignite Ventures,Temasek,Tesla,USVC Venture Capital Access Fund,Washington Harbour,West Coast Equity Partners,YAY Network,Adapt Ventures","Acquinox Capital,Adapt Ventures,Advaita Capital,Aexodus,Align Ventures,ambarone.vc,Amity Ventures,Arrow Fund,Ausr,Auxilium Partners,Baron Capital,BFA Global Investors,Black Box VC,[Black Forest Ventures],Chaifetz Group,Cisco Investments,Coatue Management,Deepwater,Denver Ventures,Dragon Capital,Drover Ventures,Edgewood Ventures,Emirates International Investment Company LLC (EIIC),Etna Labs | We Connect Top Founders X Top Researchers,Everybody Ventures,Fidelity Investments,Goanna Capital,HAM Ventures USA,HUMAIN,Human Capital,Inertia Ventures,Interlagos,Interval Capital,JPMorgan Chase & Co.,Korea Investment Management Co.,KORU,M31 Capital,Malex Enterprises,MGX,Nvidia (NAS: NVDA),Ovtr,Pari Passu Venture Partners,Qatar Investment Authority,R3D3,Rhone VC,StepStone Group,Sunway,Team Ignite Ventures,Temasek,Tesla,USVC Venture Capital Access Fund,Valor,Washington Harbour,West Coast Equity Partners,YAY Network,Adapt Ventures","Access","Qualified","2026-06-09T21:07:11Z","Watchlist,Qualified,Round Live","ID8 Investments","20000190000","230000000000","2026-01-07","Andrew Ferrero,Elise Liberto,Hunter Higgins,William Clark,Nicole Miller,roman@greatthings.org,Emilio Mena Jr,Mo Amdani","Amy Ingram","acquinox.capital,adaptvc.com,advaitacap.com,aexodus.com,align.vc,ambarone.vc,amity.vc,arrowfund.co,ausr.xyz,auxilium.partners,baroncapitalgroup.com,bfainvestors.global,blackboxvc.io,blackforest.ventures,theblueskycapital.com,chaifetzgroup.com,ciscoinvestments.com,coatue.com,deepwatermgmt.com,denverventures.co,dragoncapital.vc,droverventures.com,edgewoodvp.com,eiic.ae,etnalabs.co,everybody.ventures,fidelity.com,goannacapital.com,greatthings.org,hamventuresusa.com,humain.com,human.capital,inertia.vc,interlagos.com,interval.capital,jpmorganchase.com,partners.koreainvestment.com,koru.vc,m31.capital,malexenterprises.com,mangustacap.com,mercer.vc,mgx.ae,nvidia.com,ovtr.vc,ppvp.com,qia.qa,r3d3.vc,rhone.vc,stepstonegroup.com,innovationlabs.sunway.edu.my,teamignite.ventures,temasek.com.sg,tesla.com,usvc.com,valorep.com,washingtonharbour.com,westcoast.partners,yay.network,adaptvc.co"
"051ae111-2f6c-4bc3-98f6-074c26bae957","Standard Bots","standardbots.com","Series C",,"General Catalyst",,,,"Passed","2026-06-11T13:24:37Z","","Jesse Bloom",,"800000000","2026-01-06",,,
"a888cc01-bbb5-4cf0-8a1b-9ae7a4f77e0f","Eudia","eudia.com","Bridge To Series B",,"General Catalyst",,,,"Passed","2026-06-11T13:20:08Z","","ID8 Investments",,"800000000","2026-01-06",,,
"d8d84c4f-3baa-4054-bbe8-0077fbe05519","AltaClaro","altaclaro.com","Series B","Provider of legal training services intended to bring legal associates to practice readiness. The company's services are designed to scale experiential learning, making it possible for firms to facilitate fast, meaningful training to their associates, enabling companies to increase associate effectiveness, drastically reduce training and development costs, and reduce unconscious bias.","Bessemer Venture Partners","Bessemer Venture Partners","Bessemer Venture Partners",,"Qualified","2026-06-09T20:06:44Z","Watchlist","ID8 Investments","28000000",,"2026-01-01",,,"bvp.com"
"77ef64c9-d692-4051-8399-1cc33aae1df2","Klir","klir.com","Series B",,,,,,"Passed","2026-06-11T13:20:08Z","","Jesse Bloom",,,"2025-12-30",,,
"46dd6808-8eb7-4f11-adc3-7021b9f5899e","Bedrock Robotics","bedrockrobotics.com","Series B",,,,,,"Passed","2026-06-11T13:20:08Z","","Jesse Bloom",,"1500000000","2025-12-24",,,
"5cabf726-174a-4285-8675-d3f6e3855a64","Erebor","erebor.bank","Series B",,"Lux Capital",,,,"Passed","2026-06-11T13:20:08Z","","ID8 Investments",,,"2025-12-18",,,
"a17d66d8-88ca-4218-8606-be4ab8aa0597","Lovable","lovable.dev","Series B","Developer of an artificial intelligence-driven application builder designed to let users create apps and websites through conversational prompts. The company's platform offers a chat-based creation interface, ready-made templates, and community-shared apps, enabling developers, designers, founders, and internal teams to build functional digital products faster with less technical effort.","CapitalG,Menlo Ventures,Salesforce Ventures","2468 Ventures,CapitalG,Cosmic,DST Global,EQT Group,Khosla Ventures,Kinship Ventures,Menlo Ventures,nVentures,Salesforce Ventures,Tenacity Capital,The Garage Syndicate,The Nordic Web","2468 Ventures,Accel,CapitalG,Cosmic,Creandum,DST Global,EQT Group,Evantic,Khosla Ventures,Kinship Ventures,Menlo Ventures,nVentures,Salesforce Ventures,Tenacity Capital,The Garage Syndicate,The Nordic Web","No access","Qualified","2026-07-30T17:06:20Z","Watchlist,Qualified,Radar","ID8 Investments","425010000","6941000000","2025-12-18","Brian McNamara,Alex Morgan,Shimali Puri,Jayni Shah",,"2468ventures.vc,accel.com,capitalg.com,cosmicvp.com,creandum.com,dst-global.com,eqtgroup.com,evantic.ai,furtherthancapital.com,khoslaventures.com,kinshipventures.co,menlovc.com,nventures.sg,salesforceventures.com,tdotcapital.com,tenacity-cap.com,t16e.com,thenordicweb.com"
"d4caa021-cba0-47dc-999a-4650f9edcd1a","Mythic","mythic.ai","Series D","Developer of integrated circuit technology designed to offer desktop-grade graphics processing units in a chip. The company's technology utilizes artificial intelligence to offer hybrid digital and analog calculations inside flash arrays without compromising performance, power life, and accuracy, helping firms with consumer electronics, wearables, and security, as well as monitoring manufacturers to deliver availability, responsiveness, and privacy.","""Atreides Management,"",DCVC,Future Ventures,New Enterprise Associates,S3 Ventures,SoftBank Group","eCAPITAL,Fathom Fund,Honda,Honda Xcelerator Ventures,Linse Capital,New Enterprise Associates,One Madison Group,S3 Compliance & Trade Analytics Software,S3 Ventures,SoftBank Group,Terrence C. Murphy Sr.,Wild Basin Investments LLC","""Atreides Management,"",Catapult Ventures,DCVC,eCAPITAL,Fathom Fund,Future Ventures,Honda,Honda Xcelerator Ventures,Linse Capital,New Enterprise Associates,One Madison Group,S3 Compliance & Trade Analytics Software,S3 Ventures,SoftBank Group,Terrence C. Murphy Sr.,UDC Ventures,Wild Basin Investments LLC","No access","Qualified","2026-06-09T20:13:21Z","Watchlist","ID8 Investments","125000000",,"2025-12-17","James Hardiman",,"atreidesmgmt.com,catapult.vc,dcvc.com,ecapital.vc,ff.vc,future.ventures,global.honda,xcelerator.hondainnovations.com,linsecapital.com,nea.com,onemadisongroup.com,s3.com,s3vc.com,group.softbank,terrencemurphy.com,udcventures.com,wildbasininv.com"
"2afacc5b-9200-4aba-a2f9-0e667908a20c","Chai Discovery","chaidiscovery.com","Series B","Developer of an AI-based molecular interactions platform designed for molecular structure prediction that performs state-of-the-art across tasks relevant to drug discovery. The company's platform operates models that can predict the structure of biochemical molecules and reprogram how they interact for developing new medications, enabling researchers to get unified predictions of proteins, small molecules, DNA, RNA, and covalent modifications.","General Catalyst,Oak HC/FT","Emerson Collective,General Catalyst,Glade Brook Capital Partners,Oak HC/FT","Dimension,Emerson Collective,General Catalyst,Glade Brook Capital Partners,Menlo Ventures,Neo,Oak HC/FT,OpenAI,SVA,Thrive Capital",,"Qualified","2026-06-09T20:13:20Z","Watchlist","ID8 Investments","130000000","1300000000","2025-12-15","Shimali Puri,Jayni Shah",,"dimensioncap.com,emersoncollective.com,generalcatalyst.com,gladebrookcapital.com,menlovc.com,neo.com,oakhcft.com,openai.com,svangel.com,thrivecap.com,yosemite.co"
"434ab685-c48d-4317-a586-e9f86358391f","tem (Business/Productivity Software)","tem.energy","Series B","Operator of an energy utility management platform intended to promote renewable energy. The company's platform offers an artificial intelligence-driven data engine to match businesses with renewable energy generators in real-time, manages post-transaction invoicing, payments, and insights, and ensures access to direct, traceable, renewable energy, enabling businesses to bypass inefficient energy market transactions and purchase energy directly from renewable generators by reimagining the entire transaction process.","Lightspeed Venture Partners","Allianz,Hitachi Ventures,Lightspeed Venture Partners,Schroders Capital,Voyager,Voyager Ventures","AlbionVC,Allianz,Atomico,Hitachi Ventures,Lightspeed Venture Partners,Revent,Schroders Capital,Voyager,Voyager Ventures","No access","Qualified","2026-06-09T20:13:20Z","Watchlist","ID8 Investments","72950000","248000000","2025-12-15",,,"albion.vc,allianz.com,atomico.com,hitachi-ventures.com,lsvp.com,revent.vc,schroderscapital.com,voyagervc.com,voyagerventures.com.au"
"c120c2cf-ef75-4162-a980-e020192b3c72","Juicebox","juicebox.ai","Series B","Developer of an AI platform designed to hire independent tech talent at zero commission. The company's tool utilizes an AI search engine built on natural language to analyze professional profiles and technical websites, identifying and engaging with potential candidates across various professional fields, enabling clients to enhance their recruitment strategy and hire eligible candidates.","DST Global,Quantum Light","DST Global,Quantum Light","Coatue Management,DST Global,Quantum Light,Sequoia Capital,Y Combinator","Access","Qualified","2026-06-09T20:13:19Z","Watchlist","ID8 Investments","81450000","866450000","2025-12-15","Alfred Lin",,"coatue.com,dst-global.com,nfdg.com,quantumlightcapital.com,sequoiacap.com,verified.fund,ycombinator.com"
"014bddb8-4e35-4b2e-8550-aea142bf9b6f","Cornelius Networks","cornelisnetworks.com","Series C",,,,,,"Pipeline","2026-06-19T18:28:30Z","Round Live","ID8 Investments",,,"2025-12-11",,,
"1669f5f1-adf2-4cd5-8296-f9cd8e1fb341","DeepInfra","deepinfra.com","Series B",,"Felicis",,,,"Pipeline","2026-06-19T18:28:39Z","Round Live","ID8 Investments",,,"2025-12-11",,,
"33221f5e-29a3-42fd-a774-59086a33d42e","Frore","froresystems.com","Series D",,,,,,"Pipeline","2026-06-19T18:28:33Z","Round Live","ID8 Investments",,,"2025-12-11",,,
"59d467d0-b2c5-4c28-bfef-19ee14a33bab","Micro1","micro1.ai","Series B",,,,,,"Pipeline","2026-06-19T18:28:36Z","Round Live","ID8 Investments",,,"2025-12-11",,,
"6504db02-1db4-4f00-9424-4b45e13e76a4","Serval","serval.com","Series B","Developer of an AI-native IT service management software designed to automate help desk requests, access management and IT workflows using intelligent agents. The company offers a unified ITSM platform powered by AI agents that automate complex workflows, resolve requests in natural language and integrate seamlessly with enterprise systems, enabling customers to reduce manual IT tasks, improve efficiency and enhance employee support experiences.","Sequoia Capital","Evantic,Meritech Capital,Neo,Radical Ventures,Sequoia Capital,Sound Ventures,Tenacity Capital","Evantic,First Round Capital,General Catalyst,Meritech Co.,Meritech Capital,Neo,Radical Ventures,Redpoint Ventures,Sequoia Capital,Sound Ventures,Tenacity Capital","No access","Qualified","2026-06-09T20:13:18Z","Watchlist","ID8 Investments","74820000","1000000000","2025-12-11","Tomasz Tunguz,Alfred Lin",,"evantic.ai,firstround.com,generalcatalyst.com,meritechsolutions.com,meritechcapital.com,neo.com,radical.vc,redpoint.com,sequoiacap.com,soundventures.com,tenacity-cap.com"
"be11b672-3427-461b-969d-2ed1fc9064e4","Periodic Labs","periodic.com","Series A",,,,,,"Passed","2026-06-11T13:20:08Z","","ID8 Investments",,,"2025-12-11",,,
"f60c22d8-adaf-45b7-afc9-433c2f1b1934","Fundamental Research Labs","fundamentalresearchlabs.com","Series B",,,,,,"Pipeline","2026-06-19T18:28:46Z","Round Live","ID8 Investments",,,"2025-12-11",,,
"4fbd640a-4d7d-4073-8b9f-b77b0c2a8af2","PermitFlow","permitflow.com","Series B","Developer of a permit application management platform designed to simplify and speed up the process of obtaining construction permits. The company's software handles the preparation, filling, and submission of permit applications to municipalities, along with identifying an optimal permitting path, enabling builders, contractors, architects, developers, and owners with a nuanced understanding of detailed rules, processes, and paperwork for moving forward with construction projects.","Accel","Accel","Accel,Altos Ventures,Felicis,Initialized Capital,Kleiner Perkins,Y Combinator","Access","Passed","2026-06-11T13:20:11Z","","ID8 Investments",,"500000000","2025-12-09","Niki Pezeshki,Dasha Barannik,Kim Cutler",,"accel.com,altos.vc,felicis.com,initialized.com,kleinerperkins.com,ycombinator.com"
